FullAddress,SID,PID,EXID,Service,Latitude,Longitude,Company,_overlaps
1946 BUFFALO CREEK RD MORRCROFT WY 82721,946363,,16,Outside of SAI,44.2091785001142,-104.8773114770960,Worland,
1948 BUFFALO CREEK RD MORRCROFT WY 82721,946364,,16,Outside of SAI,44.20749200313780,-104.87784657820600,Worland,
1949 BUFFALO CREEK RD MORRCROFT WY 82721,946365,,16,Outside of SAI,44.22207326118760,-104.90333883563000,Worland,
1945 BUFFALO CREEK RD MORRCROFT WY 82721,946366,,16,Outside of SAI,44.21476337435410,-104.89397159539100,Worland,
1985 BUFFALO CREEK RD MORRCROFT WY 82721,946367,,16,Outside of SAI,44.22380214271810,-104.89086158543700,Worland,
1947 BUFFALO CREEK RD MOORCROFT WY 82721,946368,,16,Outside of SAI,44.218632121696400,-104.901267786513,Worland,
286 ASTIN RD MOORCROFT WY 82721,946161,,16,Outside of SAI,44.43323408401960,-104.78066503733400,Worland,
127 SAND HILLS RD MOORCROFT WY 82721,946065,,16,Outside of SAI,44.30766018707850,-104.79843322536500,Worland,
99 JUNIPER HILLS RD MOORCROFT WY 82721,946064,,16,Outside of SAI,44.31926309338510,-104.8053553413,Worland,
91 JUNIPER HILLS RD MOORCROFT WY 82721,946063,,16,Outside of SAI,44.32007064988830,-104.8075327370740,Worland,
118 OIL BUTTE CIR MOORCROFt WY 82721,945971,,16,Outside of SAI,44.45120500105860,-104.87905206848900,Worland,
63 HB DR MORRCROFT WY 82721,945910,,16,Outside of SAI,44.29436220967900,-104.946177152761,Worland,
89 HB DR MORRCROFT WY 82721,945909,,16,Outside of SAI,44.294274048189900,-104.94991820581400,Worland,
231 OIL BUTTE CIR MOORCROFT WY 82721,18181,,16,Outside of SAI,44.46083251887780,-104.87422983355200,Worland,
24 LONDYN LN MOORCROFT WY 82721,945402,,22,Outside of SAI,44.26472965529230,-104.69563026154900,Worland,
136 OIL BUTTE CR MOORCROFT WY 82721,945325,,16,Outside of SAI,44.4530247622799,-104.88019885454000,Worland,
120 SAND HILLS RD MOORCROFT WY 82721,945187,,16,Outside of SAI,44.306265245050200,-104.80148305253000,Worland,
185 OIL BUTTE CREEK CIR MOORCROFT WY 82721,944995,,16,Outside of SAI,44.460502195793200,-104.88065077307000,Worland,
64 LONDYN LN MORRCROFT WY 82721,944722,,16,Outside of SAI,44.26850929566060,-104.69612645467900,Worland,
56 LONDYN LN MORRCROFT WY 82721,944721,,16,Outside of SAI,44.26843386382740,-104.68986183160300,Worland,
7 LONGHORN RD MOORCROFT WY 82721,944563,,16,Outside of SAI,44.30624194592390,-104.80023881855000,Worland,
5 HOVE RD. MOORCROFT WY 82721,944102,,16,Outside of SAI,44.31072659069020,-104.73240257523700,Worland,
14 BLUE BIRD RD. MOORCROFT WY 82721,944100,,16,Outside of SAI,44.31005501400430,-104.72984740788100,Worland,
213 PINE RIDGE RD. MOORCROFT WY 82721,944101,,16,Outside of SAI,44.31070809043780,-104.72883256944500,Worland,
25 FROSTY LN MOOCROFT WY 82721,940760,,16,Outside of SAI,44.31181624716390,-104.81953254992000,Worland,
3 LOFTY RIDGE LN MOORCROFT WY 82721,18195,,16,Outside of SAI,44.284257028513900,-104.95168647909900,Worland,
32 JUNIPER HILLS RD MOORCROFT WY 82721,16960,,16,Outside of SAI,44.319642832292500,-104.81645868249600,Worland,
845 OLD SUNDANCE RD MOORCROFT WY 82721,16762,,16,Outside of SAI,44.33005398346860,-104.75407755172600,Worland,
248 OIL BUTTE CIR MOORCROFT WY 82721,18202,,16,Outside of SAI,44.45777472784950,-104.87320746542200,Worland,
36 LONG HORN MOORCROFT WY 82721,18198,,16,Outside of SAI,44.30131695047540,-104.79871888825600,Worland,
49 HB DR MOORCROFT WY 82721,18197,,16,Outside of SAI,44.29224043656220,-104.94436145609500,Worland,
76 IRON RUN RD MOORCROFT WY 82721,18194,,16,Outside of SAI,44.30745598512850,-104.74635901323500,Worland,
47 FROSTY LN MOORCROFT WY 82721,18190,,16,Outside of SAI,44.31208246036560,-104.8150940007970,Worland,
516 D RD MOORCROFT WY 82721,18182,,16,Outside of SAI,44.34909495364350,-104.95834130459600,Worland,
25 IRON RUN RD MOORCROFT WY 82721,18173,,16,Outside of SAI,44.31332920901780,-104.74779294073600,Worland,
7 N DELTA DR MOORCROFT WY 82721,18163,,16,Outside of SAI,44.29540239899330,-104.9483432403040,Worland,
13 LARKSPUR LN MOORCROFT WY 82721,18154,,16,Outside of SAI,44.32379050982390,-104.81488108843800,Worland,
13 LONESOME DOVE LN MOORCROFT WY 82721,17463,,16,Outside of SAI,44.30214648336570,-104.79705731757700,Worland,
61 JUNIPER HILLS RD MOORCROFT WY 82721,17462,,16,Outside of SAI,44.32195645773030,-104.81196060772100,Worland,
11182 HWY 387 MIDWEST WY 82643,25637,,15,Outside of SAI,43.550719408620400,-106.15748988720200,Worland,
1279 ELKHORN RUN FOUR CORNERS WY 82715,944614,,17,Outside of SAI,44.134084454996300,-104.14741195911300,Worland,
312 TULLOCK CREEK RD BIGHORN MT 59010,39026,,30,Outside of SAI,46.12226663163900,-107.43988487487100,Forsyth,
8 RIVER BEND RANCH LN BIGHORN MT 59010,38981,,30,Outside of SAI,46.12777776882580,-107.46220625503500,Forsyth,
8 A RIVER BEND RANCH LN BIGHORN MT 59010,39271,,30,Outside of SAI,46.12817289469670,-107.46259752530400,Forsyth,
18 RIVER BEND RANCH LN BIGHORN MT 59010,39001,,,Outside of SAI,46.12225488419900,-107.46959701911000,,
12 RIVER BEND RANCH LN BIGHORN MT 59010,39000,,,Outside of SAI,46.12414637995310,-107.4685137015320,,
10 RIVER BEND RANCH LN BIGHORN MT 59010,39025,,30,Outside of SAI,46.126461962927100,-107.4624964357420,Forsyth,
474 TULLOCK CREEK RD BIGHORN MT 59010,39003,,30,Outside of SAI,46.1038705939289,-107.41456697777400,Forsyth,
586 TULLOCK CREEK RD BIGHORN MT 59010,39261,,30,Outside of SAI,46.09159484845760,-107.4081216694290,Forsyth,
546 NNN RD INGOMAR MT 59039,934064,,,Outside of SAI,46.790975700737600,-107.28810341615200,,
405 S 20TH ST W BILLINGS MT 59102,64583,,,Outside of SAI,45.76137506793970,-108.56579675350700,,
5960 CUSTER FRONTAGE RD CUSTER MT 59024,64127,,,Outside of SAI,46.07398141170520,-107.69747323450900,,
TULLOCK CREEK RD TRLR BIG HORN MT 59010,38999,,30,Outside of SAI,46.09257619550180,-107.40070623533900,Forsyth,
UNKNOWN DUP-100 HYSHAM MT 59038,39250,,30,Outside of SAI,46.103681276298500,-107.41642719546600,Forsyth,
UNKNOWN DUP-57 HYSHAM MT 59038,39183,,30,Outside of SAI,46.08759422102820,-107.4044950677220,Forsyth,
HYSHAM HILLS HYSHAM MT 59038,39071,,,Outside of SAI,46.13668320014290,-107.51640427889900,,
2297 D RD MOORCROFT WY 82721,946918,,12,Outside of SAI,44.59094538494140,-104.99830648224900,Worland,
78 BULLDOG LN HULETT WY 82720,946836,,12,Outside of SAI,44.75092397960540,-104.64889482134900,Worland,
73 HOMESTEAD LP HULETT WY 82720,945811,,12,Outside of SAI,44.7102296370415,-104.78303993013000,Worland,
134 HOMESTEAD LP HULETT WY 82720,945132,,12,Outside of SAI,44.71672240202450,-104.7782938409330,Worland,
220 SIMMONS CUTOFF RD ALVA WY 82711,940420,,12,Outside of SAI,44.728999142993400,-104.51450547668200,Worland,
180 LITTLE MISSOURI RD HULETT WY 82720,25251,,12,Outside of SAI,44.73210757321570,-104.89048531979500,Worland,
311 EWING RD HULETT WY 82720,25246,,12,Outside of SAI,44.688297802600700,-104.75131670051700,Worland,
365 D4 LN HULETT WY 82720,25242,,12,Outside of SAI,44.759964426925300,-104.79585344275600,Worland,
2206 STATE HWY 24 ALVA WY 82720,25240,,12,Outside of SAI,44.69602698987810,-104.49018700268500,Worland,
478 D4 LN HULETT WY 82720,25237,,12,Outside of SAI,44.76875579464020,-104.77800721971700,Worland,
395 D4 LN HULETT WY 82720,25236,,12,Outside of SAI,44.76328133010830,-104.79004637863600,Worland,
371 D4 LN HULETT WY 82720,25233,,12,Outside of SAI,44.76416169194060,-104.79809699031200,Worland,
430 D4 LN HULETT WY 82720,25232,,12,Outside of SAI,44.76248255357440,-104.78363822590700,Worland,
61 FOREST SERVICE RD RD HULETT WY 82720,25188,,,Outside of SAI,44.55663661665280,-104.41836308831200,,
1200 TURNERCREST RD WRIGHT WY 82718,931688,,43,Outside of SAI,43.51969268083760,-105.60256358594100,Sheridan,
631 LOOKOUT RD LODGE GRASS MT 59050,944865,,5,Outside of SAI,45.31219586495300,-107.16999518606800,Forsyth,
Null,30481,,7,Outside of SAI,44.95674272135050,-106.41283617784300,Forsyth,
2252 HWY 39 FORSYTH MT 59327,940272,,,Outside of SAI,45.97511782092580,-106.65547557632100,,
31 SNIDER SUBDIVISION LN FORSYTH MT 59327,946124,,,Outside of SAI,45.97347851392300,-106.65875340261300,,
5 SNIDER SUBDIVISION LN FORSYTH MT 59327,61106,,,Outside of SAI,45.971106502883000,-106.65494184424600,,
43 SNIDER SUBDIVISION LN FORSYTH MT 59327,64666,,,Outside of SAI,45.97352490575320,-106.6610666340630,,
52 SNIDER SUBDIVISION LN FORSYTH MT 59327,36233,,,Outside of SAI,45.97639323855150,-106.66233258094100,,
53 SNIDER SUBDIVISION LN FORSYTH MT 59327,36232,,,Outside of SAI,45.972997353880800,-106.66355655319900,,
79 SNIDER SUBDIVISION LN FORSYTH MT 59327,36231,,,Outside of SAI,45.97321791711260,-106.66924347078700,,
1452 US HIGHWAY 16 EAST BUFFALO WY 82834,903014,,42,Outside of SAI,44.516295402820600,-106.55741820885000,Sheridan,
504 COUNTY ROAD 102 GRANITE CANYON WY 82059,946670,,48,Outside of SAI,41.076984813157,-105.20055619263000,Sheridan,
301 COUNTY ROAD 324 SINCLAIR WY 82334,946668,,,Outside of SAI,41.79687353849840,-107.08205184017300,,
475 17TH ST DENVER CO 80202,946052,,,Outside of SAI,39.744850609795400,-104.98878500650100,,
4900 THUNDERBIRD DR BOULDER CO 80303,905908,,,Outside of SAI,39.99501372155920,-105.23272701462100,,
440 WASHINGTON RD WHEATLAND WY 82201,904643,,46,Outside of SAI,42.032334767656500,-105.05196349077100,Sheridan,
160 BROKEN ARROW RD DOUGLAS WY 82633,920616,,,Outside of SAI,43.39356407645010,-105.48333942785900,,
1031 STEINLE RD DOUGLAS WY 82633,928498,,,Outside of SAI,43.33185633270730,-105.16920030255000,,
79 HWY 89 ALPINE WY 83128,940253,,,Outside of SAI,43.162860266185300,-111.01809209082100,,
23990 PATHFINDER ALCOVA WY 82620,939199,,44,Outside of SAI,42.53272089332790,-106.81527268155700,Sheridan,
22483 PENINSULA RD ALCOVA WY 82620,903440,,44,Outside of SAI,42.5460214768895,-106.7407213478160,Sheridan,
1465 N 4TH ST LARAMIE WY 82072,928943,,,Outside of SAI,41.32578897413540,-105.59031115871400,,
1160 HARRISON LARAMIE WY 82070,902813,,,Outside of SAI,41.30721819686610,-105.61778137085900,,
3693 COUNTY ROAD 222 CHEYENNE WY 82009,921717,,48,Outside of SAI,41.317310247146700,-104.58001770054900,Sheridan,
1990 COUNTY ROAD 136 CHEYENNE WY 82009,931170,,48,Outside of SAI,41.2890864770471,-104.60476199926500,Sheridan,
1150 COUNTY ROAD 137 BURNS WY 82009,921781,,48,Outside of SAI,41.16606941041570,-104.58029309567600,Sheridan,
92 W VADUWOO RD BUFORD WY 82052,944314,,,Outside of SAI,41.15645147693390,-105.40970444415900,,
910 15TH ST DENVER CO 80202,64696,,,Outside of SAI,39.74569195847720,-104.99564535156700,,
209 N CLINTON BAINVILLE MT 59212,931930,,,Outside of SAI,48.14631604388690,-104.2211120267480,,
3808 BLUEBONNET LN HILLSDALE WY 82060,944957,,48,Outside of SAI,41.21002692182280,-104.558558456632,Sheridan,
3715 SUNNY GLEN LN BURNS WY 82053,944891,,48,Outside of SAI,41.133500120687500,-104.57696152106100,Sheridan,
3776 BLUE SKY RD CARPENTER WY 82054,4108,,48,Outside of SAI,41.13102824227940,-104.56418505452800,Sheridan,
5300 COUNTY RD 218 BURNS WY 82053,4070,,9,Outside of SAI,41.249396055559900,-104.27202113513400,Worland,
318 BILLY CREEK ACCESS RD BUFFALO WY 82834,914344,,42,Outside of SAI,44.12145934155120,-106.8875568655750,Sheridan,
1734 DRY CREEK RD BUFFALO WY 82834,944862,,36,Outside of SAI,44.19743349857870,-106.27028902604200,Forsyth,
23 HILLSIDE DR BUFFALO WY 82834,61829,,42,Outside of SAI,44.36045310291920,-106.728836807736,Sheridan,
69 FRENCH CREEK MOUNTAIN RD BUFFALO WY 82834,906063,,42,Outside of SAI,44.324577895979900,-106.91341487445100,Sheridan,
1275 HWY 16 E BUFFALO WY 82834,925252,,42,Outside of SAI,44.48984309295170,-106.55829140690100,Sheridan,
501 BIRCH ST BUFFALO WY 82834,926408,,42,Outside of SAI,44.34403754991200,-106.74144920908600,Sheridan,
121 POWDER RIVER LN BUFFALO WY 82834,927176,,42,Outside of SAI,44.03259714381200,-107.07048048059300,Sheridan,
332 BILLY CREEK ACCESS RD BUFFALO WY 82834,943558,,42,Outside of SAI,44.111952504329500,-106.87148491219500,Sheridan,
5919 I-90 WEST BUFFALO WY,940546,,42,Outside of SAI,44.3647992049175,-106.6790951578330,Sheridan,
19132 STANGERONE RD BELLE FOURCHE SD 57717,930302,,,Outside of SAI,44.63248616711230,-103.90293635582200,,
17155 OLD HWY 85 BELLE FOURCHE SD 57717,60578,,,Outside of SAI,44.91911811402200,-103.80452657130100,,
965 GRAY ROCKS RD FORT LARAMIE WY 82212,910697,,,Outside of SAI,42.20366420900980,-104.55775831030100,,
7313 HWY 14-16 ARVADA WY 82831,946396,,,Outside of SAI,44.70545712238820,-105.76098201793700,,
Null,528,,48,Outside of SAI,41.35372296059100,-104.54973852929800,Sheridan,
401 S ROAD 11 WORLAND WY 82401,940369,,23,Fiber,44.0165648472993,-107.92822453341700,Worland,
314 E THOMPSON ST SUNDANCE WY 82729,50206,,78,Fiber,44.40085627198290,-104.37632048183800,Forsyth,
734 WOOD ST NEWCASTLE WY 82701,26357,,17,Fiber,43.85730932374440,-104.21421121300100,Worland,
402 MAPLE ST PINE BLUFFS WY 82082,5668,,19,Fiber,41.18059911376620,-104.06444637055800,Worland,
604 S 7TH ST WORLAND WY 82401,13951,,23,Fiber,44.01142160968860,-107.96026433873600,Worland,
408 S 9 ST THERMOPOLIS WY 82443,8790,,21,Fiber,43.642512849779800,-108.21757916513500,Worland,
1407 SUNSET ST NEWCASTLE WY 82701,27326,,17,Fiber,43.8543153780154,-104.22329276296700,Worland,
111 PUMPKIN CREEK RD VOLBORG MT 59351,20884,,32,Fiber,45.6868961293866,-105.74490365747300,Forsyth,
41 HUMPHREY RD SUNDANCE WY 82729,946339,,78,Fiber,44.42546774195060,-104.41417655119500,Forsyth,
1406 SUNSET ST NEWCASTLE WY 82701,27329,,17,Fiber,43.85407549521040,-104.22268671845100,Worland,
5021 US HIGHWAY 16 NEWCASTLE WY 82701,28191,,17,Fiber,43.85077176216290,-104.17665734448100,Worland,
711 ELM ST PINE BLUFFS WY 82082,5695,,19,Fiber,41.17712281105760,-104.0665873226130,Worland,
8 S 1 DUBOIS WY 82513,46583,,3,Fiber,43.53311104096870,-109.63109038065900,DUBOIS,
414 S 9 ST THERMOPOLIS WY 82443,8789,,21,Fiber,43.642346219516200,-108.21758138297300,Worland,
12 S 1 DUBOIS WY 82513,46867,,3,Fiber,43.53287601632000,-109.6310986770130,DUBOIS,
3203 OLD SUNDANCE RD SUNDANCE WY 82729,901456,,78,Fiber,44.38612955998780,-104.39782309679100,Forsyth,
603 PARK AVE WORLAND WY 82401,13941,,23,Fiber,44.01029916091180,-107.96080853024100,Worland,
1507 FREMONT ST THERMOPOLIS WY 82443,8650,,21,Fiber,43.64440216182530,-108.22839851366300,Worland,
936 CAMBRIA ST NEWCASTLE WY 82701,27172,,17,Fiber,43.85634973614100,-104.21761679766100,Worland,
670 SIMKINS AVE PINE BLUFFS WY 82082,5760,,19,Fiber,41.177134023701300,-104.06192868738700,Worland,
914 BEECH AVE PINE BLUFFS WY 82082,64738,,19,Fiber,41.174189955629100,-104.06305967477200,Worland,
928 AMORETTI ST THERMOPOLIS WY 82443,10522,,21,Fiber,43.642047556470800,-108.21818290967200,Worland,
222 B SANDROCK RD BROADUS MT 59317,946329,,35,Fiber,45.360557463099200,-105.44335177064700,Forsyth,
99 N STATE HIGHWAY 59 OLIVE MT 59343,20825,,32,Fiber,45.604943370741500,-105.55510209159600,Forsyth,
308 E THOMPSON ST SUNDANCE WY 82729,49839,,78,Fiber,44.400769547557700,-104.3765568594610,Forsyth,
108 MEADOWLARK LN THERMOPOLIS WY 82443,8609,,21,Fiber,43.644016676796800,-108.22849533183500,Worland,
602 S 8TH ST WORLAND WY 82401,14140,,23,Fiber,44.01143601537270,-107.9589917657280,Worland,
650 SIMKINS AVE PINE BLUFFS WY 82082,5762,,19,Fiber,41.17753827752160,-104.06195508238600,Worland,
236 WEST RD NEWCASTLE WY 82701,27330,,17,Fiber,43.85394258541270,-104.22267020788600,Worland,
928 1/2 AMORETTI ST THERMOPOLIS WY 82443,10521,,21,Fiber,43.64218571317060,-108.21816990383800,Worland,
10222 VALLEY RD EDGEMONT SD 57735,29159,,17,Fiber,43.69331516905970,-104.01178727919600,Worland,
202 INDUSTRIAL WY PINE BLUFFS WY 82082,6135,,19,Fiber,41.1819982667715,-104.05587631953400,Worland,
230 WEST RD NEWCASTLE WY 82701,27331,,17,Fiber,43.85379027770910,-104.22265060330200,Worland,
910 S WOOD ST LOT NEWCASTLE WY 82701,27171,,17,Fiber,43.85681727774170,-104.2165896105270,Worland,
928 WOOD ST NEWCASTLE WY 82701,27167,,17,Fiber,43.85730199311120,-104.21739383658300,Worland,
640 SIMKINS AVE PINE BLUFFS WY 82082,5763,,19,Fiber,41.177729739164500,-104.06193038499100,Worland,
201 A E DUBOIS WY 82513,46740,,3,Fiber,43.53860214387560,-109.643357182756,DUBOIS,
420 S 9 ST THERMOPOLIS WY 82443,8788,,21,Fiber,43.64217262925960,-108.21759414238100,Worland,
106 MEADOWLARK LN THERMOPOLIS WY 82443,8608,,21,Fiber,43.64397846021580,-108.22831053945900,Worland,
601 WASHAKIE AVE WORLAND WY 82401,13878,,23,Fiber,44.00811378163430,-107.96102831515700,Worland,
6091 COUNTY ROAD 212 PINE BLUFFS WY 82082,945277,,19,Fiber,41.17064985521500,-104.12137000666400,Worland,
620 SIMKINS AVE PINE BLUFFS WY 82082,5765,,19,Fiber,41.178192637506800,-104.06192720882900,Worland,
Null,945096,,43,Fiber,44.26952462540550,-105.49190003254000,Sheridan,
224 WEST RD NEWCASTLE WY 82701,27332,,17,Fiber,43.8535764875178,-104.22262166189700,Worland,
311 E ALDEN ST SUNDANCE WY 82729,50205,,78,Fiber,44.40019554951880,-104.37650987417200,Forsyth,
510 S 10 ST THERMOPOLIS WY 82443,9336,,21,Fiber,43.641383334042200,-108.21940354148400,Worland,
102 MEADOWLARK LN THERMOPOLIS WY 82443,8604,,21,Fiber,43.643928631483900,-108.22767538925400,Worland,
6299 COUNTY ROAD 222 PINE BLUFFS WY 82082,945275,,19,Fiber,41.31487731623010,-104.08601981939400,Worland,
601 THOMAS AVE WORLAND WY 82401,13924,,23,Fiber,44.00965035556770,-107.96086665947700,Worland,
1441 FREMONT ST THERMOPOLIS WY 82443,8685,,21,Fiber,43.64387595932740,-108.22704911039700,Worland,
936 WOOD ST NEWCASTLE WY 82701,27173,,17,Fiber,43.85727352250820,-104.21766923171,Worland,
615 SIMKINS AVE PINE BLUFFS WY 82082,5737,,19,Fiber,41.17835697638290,-104.06142907167000,Worland,
10 BIGHORN LN DUBOIS WY 82513,45732,,3,Fiber,43.537310591471700,-109.64501086779200,DUBOIS,
502 S 10 ST THERMOPOLIS WY 82443,9337,,21,Fiber,43.64156155970010,-108.21938812614800,Worland,
80 A HWY 39 FORSYTH MT 59327,943546,,25,Fiber,46.24711805675590,-106.81933551265100,Forsyth,
806 MAPLE ST PINE BLUFFS WY 82082,5840,,19,Fiber,41.17631830916760,-104.06444201702600,Worland,
214 WEST RD NEWCASTLE WY 82701,27334,,17,Fiber,43.85324228771790,-104.22266722338900,Worland,
907 W RAMSHORN DUBOIS WY 82513,46563,,3,Fiber,43.53721047706970,-109.64560251005800,DUBOIS,
601 PARK AVE WORLAND WY 82401,13940,,23,Fiber,44.010335482101100,-107.96098330127800,Worland,
625 SIMKINS AVE PINE BLUFFS WY 82082,5738,,19,Fiber,41.17805525369400,-104.06143909300800,Worland,
1421 FREMONT ST THERMOPOLIS WY 82443,8602,,21,Fiber,43.64384836061000,-108.22666821741500,Worland,
1011 AMORETTI ST THERMOPOLIS WY 82443,9294,,21,Fiber,43.64156649107300,-108.21963578462100,Worland,
321 E ALDEN ST SUNDANCE WY 82729,50554,,78,Fiber,44.400195843968900,-104.37598591700800,Forsyth,
920 S WOOD NEWCASTLE WY 82701,51059,,17,Fiber,43.85681323595370,-104.21703347912900,Worland,
12 SPRING MOUNTAIN CT DUBOIS WY 82513,338319,,3,Fiber,43.52811088089930,-109.59991227349500,DUBOIS,
6230 COUNTY ROAD 211 PINE BLUFFS WY 82082,62607,,19,Fiber,41.157775907400600,-104.09570489485200,Worland,
921 WOOD ST NEWCASTLE WY 82701,27165,,17,Fiber,43.85769311084440,-104.21711151413800,Worland,
685 SIMKINS AVE PINE BLUFFS WY 82082,5817,,19,Fiber,41.17694278786740,-104.06146726775300,Worland,
374 SALT CREEK RD NEWCASTLE WY 82701,27025,,17,Fiber,43.88355901605740,-104.14877379321900,Worland,
503 S 10 ST THERMOPOLIS WY 82443,9339,,21,Fiber,43.64153565010110,-108.2188065599820,Worland,
530 ECHOSTAR DR CHEYENNE WY 82007,910587,,48,Fiber,41.130028401215500,-104.73562153301400,Sheridan,
717 WOOD ST NEWCASTLE WY 82701,27648,,17,Fiber,43.857726890964100,-104.21327660002900,Worland,
601 HOLLY AVE WORLAND WY 82401,13913,,23,Fiber,44.008877518530600,-107.96094789802700,Worland,
1505 FREMONT ST THERMOPOLIS WY 82443,8648,,21,Fiber,43.644340105008300,-108.22814157313100,Worland,
999 COUNTY ROAD 162 PINE BLUFFS WY 82082,6034,,19,Fiber,41.14219409206750,-104.0938189940590,Worland,
909 A W RAMSHORN DUBOIS WY 82513,46918,,3,Fiber,43.53731027276310,-109.64589520979000,DUBOIS,
